ВРЕМЯ,СУММА,КАТЕГОРИЯ
2020-12-28 17:36:00,-3460.0,Стройматериалы
2020-12-28 19:28:00,-10600.0,Дом
2020-12-28 22:34:00,-13200.0,Дом
2020-12-28 23:00:00,-600.0,Еда
2020-12-28 23:00:00,-1360.0,Еда
2020-12-29 11:31:00,39817.0,Доходы
2020-12-29 12:42:00,-15840.0,Дом
2020-12-29 15:59:00,-2079.0,Стройматериалы
2020-12-29 23:09:00,-579.0,Еда
2020-12-29 23:09:00,-1453.0,Еда
2020-12-30 19:22:00,-1000.0,Подарки
2020-12-30 20:35:00,-7280.0,Подарки
2020-12-30 20:35:00,-4000.0,Подарки
2020-12-30 20:35:00,-1116.0,Подарки
2020-12-30 20:35:00,-10000.0,Дом
2020-12-31 20:35:00,-3000.0,Подарки
2020-12-31 20:35:00,-350.0,Подарки
2020-12-31 20:35:00,-2200.0,Подарки
2020-12-31 20:35:00,-2400.0,Подарки
2021-01-02 14:15:00,-2990.0,Компьютер и программы
2021-01-02 15:09:00,-500.0,Интернет и телефон
2021-01-02 15:09:00,-510.0,Еда
2021-01-02 15:09:00,-6500.0,Подарки
2021-01-02 15:09:00,-832.0,Хобби
2021-01-04 15:47:00,-7381.0,Стройматериалы
2021-01-05 16:15:00,-4800.0,Дом
2021-01-05 22:44:00,-3300.0,Еда
2021-01-05 22:44:00,-1200.0,Дом
2021-01-05 22:44:00,-1100.0,Еда
2021-01-05 22:44:00,-600.0,Дом
2021-01-05 22:44:00,-500.0,Транспорт
2021-01-07 18:04:00,-2986.0,Еда
2021-01-08 01:13:00,-500.0,Интернет и телефон
2021-01-09 12:33:00,-7200.0,Дом
2021-01-09 16:38:00,-1105.0,Еда
2021-01-09 19:02:00,-630.0,Еда
2021-01-10 14:43:00,-936.0,Еда
2021-01-10 14:43:00,-3800.0,Стройматериалы
2021-01-11 16:03:00,-2200.0,Еда
2021-01-12 19:17:00,-3450.0,Дом
2021-01-13 01:09:00,-774.0,Еда
2021-01-13 01:09:00,-1880.0,Еда
2021-01-13 12:06:00,-950.0,Транспорт
2021-01-13 14:18:00,-4200.0,Стройматериалы
2021-01-13 14:18:00,-5000.0,Дом
2021-01-13 17:49:00,-575.0,Транспорт
2021-01-13 20:35:00,-3600.0,Подарки
2021-01-14 14:51:00,-881.0,Еда
2021-01-16 15:10:00,-3052.0,Еда
2021-01-16 15:10:00,-238.0,Красота и здоровье
2021-01-16 23:09:00,-2547.0,Еда
2021-01-18 21:00:00,-538.0,Еда
2021-01-19 11:10:00,-1874.0,Красота и здоровье
2021-01-19 20:30:00,-2600.0,Еда
2021-01-20 12:23:00,-3311.0,Здоровье
2021-01-21 00:29:00,-500.0,Еда
2021-01-21 00:29:00,-600.0,Еда
2021-01-21 00:29:00,-862.0,Еда
2021-01-22 00:29:00,-2886.0,Еда
2021-01-22 23:54:00,30000.0,Доходы
2021-01-22 23:54:00,1300.0,Доходы
2021-01-23 17:05:00,-2049.0,Еда
2021-01-24 18:15:00,-7861.0,Подарки
2021-01-24 23:48:00,-200.0,Интернет и телефон
2021-01-25 14:52:00,8300.0,Доходы
2021-01-25 14:52:00,27500.0,Доходы
2021-01-25 14:52:00,-300.0,Еда
2021-01-25 19:29:00,-2800.0,Стройматериалы
2021-01-26 11:37:00,1000.0,Доходы
2021-01-26 15:17:00,-1127.0,Еда
2021-01-27 16:42:00,-775.0,Стройматериалы
2021-01-27 18:03:00,-2387.0,Еда
2021-01-29 15:37:00,-2296.0,Еда
2021-01-29 15:37:00,1500.0,Доходы
2021-01-30 01:22:00,-500.0,Интернет и телефон
2021-01-30 01:54:00,-739.0,Транспорт
2021-01-31 16:45:00,-2707.0,Стройматериалы
2021-01-31 16:45:00,-2230.0,Стройматериалы
2021-01-31 16:45:00,-1404.0,Еда
2021-02-01 20:36:00,-939.0,Еда
2021-02-01 22:34:00,-1647.0,Здоровье
2021-02-01 23:01:00,-1400.0,Еда
2021-02-01 23:01:00,-650.0,Еда
2021-02-02 14:45:00,-100.0,Интернет и телефон
2021-02-03 16:41:00,-2836.0,Еда
2021-02-03 16:41:00,-2879.0,Еда
2021-02-05 21:12:00,-950.0,Еда
2021-02-06 16:55:00,-724.0,Еда
2021-02-06 21:42:00,-2140.0,Стройматериалы
2021-02-07 11:14:00,-100.0,Интернет и телефон
2021-02-07 17:58:00,-1398.0,Еда
2021-02-08 18:32:00,-1455.0,Еда
2021-02-09 14:52:00,-2345.0,Транспорт
2021-02-09 19:59:00,-3200.0,Еда
2021-02-09 19:59:00,-700.0,Транспорт
2021-02-09 21:23:00,107350.0,Доходы
2021-02-09 22:28:00,57000.0,Доходы
2021-02-09 22:28:00,35845.0,Доходы
2021-02-09 22:28:00,12521.0,Доходы
2021-02-10 10:29:00,-1000.0,Интернет и телефон
2021-02-10 12:31:00,-870.0,Компьютер и программы
2021-02-11 20:35:00,-1263.0,Транспорт
2021-02-11 20:35:00,-1300.0,Еда
2021-02-11 20:35:00,-709.0,Транспорт
2021-02-13 15:06:00,-800.0,Еда
2021-02-13 15:06:00,-2100.0,Еда
2021-02-13 15:06:00,-2640.0,Дом
2021-02-13 15:06:00,-700.0,Подарки
2021-02-16 17:02:00,-859.0,Еда
2021-02-16 17:02:00,-3183.0,Еда
2021-02-16 17:02:00,-4465.0,Красота и здоровье
2021-02-17 10:28:00,-779.0,Комплектующие
2021-02-17 10:28:00,-162.0,Комплектующие
2021-02-17 10:28:00,-930.0,Собака
2021-02-20 12:22:00,3040.0,Доходы
2021-02-20 21:27:00,-668.0,Еда
2021-02-20 21:27:00,-1633.0,Еда
2021-02-21 15:24:00,-500.0,Интернет и телефон
2021-02-21 16:45:00,-546.0,Еда
2021-02-21 16:45:00,-613.0,Стройматериалы
2021-02-22 15:29:00,-2354.0,Еда
2021-02-23 22:18:00,-530.0,Еда
2021-02-23 22:18:00,-700.0,Еда
2021-02-23 22:18:00,-3500.0,Еда
2021-02-23 22:18:00,-65133.0,Дом
2021-02-23 22:18:00,-3800.0,Собака
2021-02-24 21:48:00,27500.0,Доходы
2021-02-24 21:48:00,30000.0,Доходы
2021-02-25 10:53:00,8300.0,Доходы
2021-02-25 13:09:00,-1432.0,Еда
2021-02-27 01:01:00,-22900.0,Дом
2021-02-27 02:37:00,-195.0,Дом
2021-02-28 01:01:00,-800.0,Еда
2021-02-28 01:01:00,-3400.0,Еда
2021-02-28 17:44:00,-758.0,Еда
2021-02-28 21:21:00,-892.0,Еда
2021-03-01 18:45:00,-6157.0,Комплектующие
2021-03-03 01:48:00,-459.0,Транспорт
2021-03-03 01:48:00,-1006.0,Еда
2021-03-04 16:54:00,34800.0,Доходы
2021-03-04 19:07:00,-319.0,Еда
2021-03-04 19:07:00,-3128.0,Еда
2021-03-05 16:54:00,20525.0,Доходы
2021-03-06 10:14:00,-536.0,Еда
2021-03-06 10:14:00,-650.0,Здоровье
2021-03-06 16:20:00,-7657.0,Одежда и обувь
2021-03-06 16:20:00,-3000.0,Одежда и обувь
2021-03-06 16:20:00,-329.0,Еда
2021-03-06 16:20:00,-433.0,Еда
2021-03-06 16:20:00,-2767.0,Дом
2021-03-07 19:38:00,-439.0,Еда
2021-03-07 19:38:00,-656.0,Красота и здоровье
2021-03-07 19:38:00,-5419.0,Спорт
2021-03-07 19:38:00,-567.0,Еда
2021-03-08 20:07:00,-10085.0,Одежда и обувь
2021-03-08 21:32:00,-93.0,Еда
2021-03-08 21:32:00,-93.0,Еда
2021-03-08 21:32:00,-532.0,Еда
2021-03-08 21:32:00,-200.0,Еда
2021-03-08 21:32:00,-2939.0,Еда
2021-03-08 21:32:00,-209.0,Компьютер и программы
2021-03-09 12:38:00,-900.0,Подарки
2021-03-10 00:00:00,-1700.0,Комплектующие
2021-03-10 10:35:00,39000.0,Доходы
2021-03-10 10:35:00,57000.0,Доходы
2021-03-10 10:35:00,117623.0,Доходы
2021-03-10 10:35:00,107350.0,Доходы
2021-03-10 10:35:00,-4442.44,Дом
2021-03-10 16:07:00,-80.0,Транспорт
2021-03-10 16:07:00,-1250.0,Дом
2021-03-10 16:07:00,-1628.0,Еда
2021-03-10 16:28:00,-3146.0,Комплектующие
2021-03-11 02:42:00,-500.0,Интернет и телефон
2021-03-12 22:41:00,-1905.0,Еда
2021-03-12 22:41:00,-439.0,Еда
2021-03-13 21:56:00,-3110.0,Дом
2021-03-13 21:56:00,-2400.0,Собака
2021-03-14 21:05:00,-3579.0,Еда
2021-03-15 13:57:00,-1300.0,Комплектующие
2021-03-18 15:29:00,24800.0,Доходы
2021-03-18 21:53:00,-220.0,Еда
2021-03-18 21:53:00,-3250.0,Еда
2021-03-20 15:03:00,-1700.0,Хобби
2021-03-20 15:03:00,-700.0,Собака
2021-03-21 14:49:00,-507.0,Еда
2021-03-21 16:36:00,-2648.0,Еда
2021-03-22 17:04:00,-6600.0,Комплектующие
2021-03-23 12:21:00,2160.0,Доходы
2021-03-23 19:52:00,-48900.0,Комплектующие
2021-03-24 12:18:00,-6900.0,Комплектующие
2021-03-24 15:04:00,-5920.0,Комплектующие
2021-03-24 18:16:00,30000.0,Доходы
2021-03-24 21:30:00,-600.0,Еда
2021-03-24 21:30:00,-600.0,Еда
2021-03-24 21:30:00,-3243.0,Еда
2021-03-24 21:30:00,-439.0,Еда
2021-03-24 21:30:00,27500.0,Доходы
2021-03-25 10:50:00,8300.0,Доходы
2021-03-26 20:43:00,-1526.0,Еда
2021-03-26 20:43:00,-439.0,Еда
2021-03-28 16:43:00,-196.0,Красота и здоровье
2021-03-29 00:51:00,-300.0,Еда
2021-03-29 00:51:00,-290.0,Еда
2021-03-29 00:51:00,-230.0,Еда
2021-03-29 00:51:00,-380.0,Еда
2021-03-29 00:51:00,-5445.0,Еда
2021-03-30 11:46:00,-820.0,Красота и здоровье
2021-03-30 18:48:00,-3180.0,Комплектующие
2021-03-31 12:43:00,39800.0,Доходы
2021-03-31 12:52:00,-1000.0,Интернет и телефон
2021-03-31 12:52:00,-214.0,Дом
2021-04-01 02:01:00,-500.0,Интернет и телефон
2021-04-01 13:31:00,-2910.0,Еда
2021-04-01 13:31:00,-1000.0,Транспорт
2021-04-02 14:29:00,-6440.0,Стройматериалы
2021-04-02 14:48:00,500.0,Доходы
2021-04-02 17:29:00,-600.0,Развлечения
2021-04-03 16:42:00,-650.0,Еда
2021-04-03 19:16:00,-2083.0,Дом
2021-04-03 19:20:00,-1690.0,Интернет и телефон
2021-04-03 19:25:00,-11244.0,Подарки
2021-04-04 13:35:00,-819.0,Компьютер и программы
2021-04-04 13:35:00,-2032.0,Еда
2021-04-05 21:14:00,-3283.0,Дом
2021-04-06 21:55:00,-439.0,Еда
2021-04-06 21:55:00,-1872.0,Еда
2021-04-07 18:03:00,35828.0,Доходы
2021-04-07 19:27:00,27000.0,Подарки
2021-04-08 10:36:00,7328.0,Доходы
2021-04-08 16:14:00,-4447.0,Дом
2021-04-09 13:07:00,-600.0,Еда
2021-04-09 13:07:00,-400.0,Еда
2021-04-09 13:07:00,-260.0,Еда
2021-04-09 13:07:00,-2615.0,Еда
2021-04-10 00:09:00,107350.0,Доходы
2021-04-10 00:09:00,29405.0,Доходы
2021-04-10 18:54:00,-1300.0,Подарки
2021-04-11 18:54:00,-1745.0,Еда
2021-04-12 09:32:00,-4838.0,Комплектующие
2021-04-13 18:57:00,-720.0,Еда
2021-04-14 03:58:00,-2044.0,Дом
2021-04-14 15:54:00,-2513.0,Еда
2021-04-16 23:35:00,-439.0,Еда
2021-04-16 23:35:00,-500.0,Еда
2021-04-16 23:35:00,-120.0,Еда
2021-04-16 23:35:00,-2637.0,Еда
2021-04-18 13:32:00,-1263.0,Еда
2021-04-18 13:32:00,-116.0,Здоровье
2021-04-18 14:37:00,-6448.0,Дом
2021-04-20 21:08:00,-389.0,Еда
2021-04-20 21:08:00,-1531.0,Еда
2021-04-21 01:09:00,-3397.0,Здоровье
2021-04-21 19:19:00,-444.0,Еда
2021-04-21 19:19:00,-780.0,Еда
2021-04-21 19:19:00,-500.0,Еда
2021-04-21 19:19:00,-200.0,Еда
2021-04-21 19:19:00,-260.0,Еда
2021-04-21 19:19:00,-1123.0,Еда
2021-04-22 01:09:00,-500.0,Интернет и телефон
2021-04-22 15:35:00,2480.0,Доходы
2021-04-23 17:46:00,30000.0,Доходы
2021-04-23 17:46:00,8300.0,Доходы
2021-04-23 17:46:00,27500.0,Доходы
2021-04-23 17:46:00,-1999.0,Подарки
2021-04-24 20:14:00,-2100.0,Еда
2021-04-24 20:14:00,-3682.0,Еда
2021-04-25 12:39:00,-1883.0,Хобби
2021-04-26 13:53:00,-700.0,Еда
2021-04-27 19:29:00,-172.0,Здоровье
2021-04-27 19:29:00,-3238.0,Еда
2021-04-29 22:41:00,57000.0,Доходы
2021-04-30 09:53:00,39820.0,Доходы
2021-04-30 22:24:00,-444.0,Еда
2021-04-30 22:24:00,-659.0,Еда
2021-04-30 22:24:00,-659.0,Еда
2021-04-30 22:24:00,-1612.0,Еда
2021-05-01 14:05:00,-450.0,Красота и здоровье
2021-05-01 14:05:00,-3000.0,Собака
2021-05-01 14:05:00,-4300.0,Собака
2021-05-03 16:28:00,-6840.0,Собака
2021-05-03 21:21:00,-2061.0,Еда
2021-05-05 11:16:00,-1260.0,Еда
2021-05-05 11:16:00,-2319.0,Еда
2021-05-05 11:16:00,-455.0,Еда
2021-05-05 17:15:00,880.0,Доходы
2021-05-05 17:15:00,27027.0,Доходы
2021-05-06 14:58:00,6274.0,Доходы
2021-05-06 16:55:00,-4742.0,Собака
2021-05-06 18:10:00,-2182.0,Еда
2021-05-06 18:10:00,-600.0,Еда
2021-05-08 20:51:00,-3152.0,Еда
2021-05-09 18:27:00,-449.0,Компьютер и программы
2021-05-11 14:58:00,-426.0,Красота и здоровье
2021-05-11 14:58:00,-4470.0,Еда
2021-05-12 23:35:00,-1122.0,Собака
2021-05-13 09:27:00,-500.0,Интернет и телефон
2021-05-15 14:00:00,-500.0,Еда
2021-05-15 14:00:00,-550.0,Еда
2021-05-15 14:00:00,-5670.0,Еда
2021-05-16 23:09:00,-4447.0,Дом
2021-05-18 20:50:00,-3197.0,Еда
2021-05-20 21:17:00,-3383.0,Еда
2021-05-20 21:17:00,-456.0,Еда
2021-05-22 12:04:00,2085.0,Доходы
2021-05-22 12:20:00,-5961.0,Комплектующие
2021-05-23 16:19:00,-3867.0,Собака
2021-05-23 20:13:00,-470.0,Хобби
2021-05-23 20:44:00,-444.0,Еда
2021-05-23 20:44:00,-3046.0,Еда
2021-05-24 21:53:00,27500.0,Доходы
2021-05-24 21:53:00,8300.0,Доходы
2021-05-24 21:53:00,30000.0,Доходы
2021-05-26 16:33:00,-500.0,Компьютер и программы
2021-05-28 17:24:00,-4150.0,Еда
2021-05-29 22:16:00,-5100.0,Еда
2021-05-29 22:16:00,-700.0,Еда
2021-05-30 20:30:00,-713.0,Еда
2021-05-31 02:08:00,-1100.0,Дом
2021-05-31 15:03:00,39800.0,Доходы
2021-06-01 18:55:00,-460.0,Еда
2021-06-01 18:55:00,-520.0,Еда
2021-06-01 22:33:00,-340.0,Еда
2021-06-02 14:38:00,-3850.0,Еда
2021-06-02 22:34:00,-675.0,Подарки
2021-06-03 09:56:00,-500.0,Интернет и телефон
2021-06-04 10:29:00,880.0,Доходы
2021-06-04 21:59:00,-880.0,Еда
2021-06-05 21:20:00,-2834.0,Еда
2021-06-06 20:03:00,-1139.0,Собака
2021-06-06 20:03:00,-725.0,Еда
2021-06-06 20:03:00,-6600.0,Собака
2021-06-06 20:03:00,-5400.0,Красота и здоровье
2021-06-07 21:22:00,2484.0,Доходы
2021-06-07 21:22:00,27028.0,Доходы
2021-06-07 22:44:00,-486.0,Еда
2021-06-08 01:28:00,-154.0,Компьютер и программы
2021-06-09 17:51:00,57000.0,Доходы
2021-06-10 18:15:00,107350.0,Доходы
2021-06-10 18:15:00,29400.0,Доходы
2021-06-10 19:57:00,-114.0,Еда
2021-06-10 19:57:00,-114.0,Еда
2021-06-10 19:57:00,-4868.0,Еда
2021-06-12 12:57:00,-4447.0,Дом
2021-06-12 14:00:00,-1749.0,Подарки
2021-06-13 12:55:00,-2700.0,Подарки
2021-06-13 17:31:00,-385.0,Еда
2021-06-13 17:31:00,-444.0,Еда
2021-06-13 17:31:00,-600.0,Еда
2021-06-13 17:31:00,-500.0,Еда
2021-06-16 23:06:00,-7836.0,Еда
2021-06-16 23:06:00,-444.0,Еда
2021-06-16 23:06:00,-363.0,Здоровье
2021-06-16 23:09:00,-4548.0,Дом
2021-06-17 14:34:00,52000.0,Доходы
2021-06-18 00:21:00,17219.0,Доходы
2021-06-18 00:21:00,561.0,Доходы
2021-06-19 15:02:00,-2014.0,Еда
2021-06-21 13:14:00,-2433.0,Еда
2021-06-21 17:43:00,2310.0,Доходы
2021-06-21 17:43:00,4192.0,Доходы
2021-06-23 01:47:00,-500.0,Интернет и телефон
2021-06-24 22:34:00,27500.0,Доходы
2021-06-24 22:34:00,8300.0,Доходы
2021-06-24 22:34:00,30000.0,Доходы
2021-06-25 17:43:00,-2340.0,Еда
2021-06-27 19:37:00,-750.0,Еда
2021-06-27 19:37:00,-6400.0,Хобби
2021-06-28 22:25:00,-5197.0,Еда
2021-06-29 14:36:00,-5800.0,Компьютер и программы
2021-06-29 14:36:00,-101.0,Собака
2021-06-29 19:07:00,12836.0,Доходы
2021-06-29 19:07:00,253007.0,Доходы
2021-06-30 10:57:00,47350.0,Доходы
2021-06-30 10:57:00,-1000.0,Интернет и телефон
2021-07-02 12:57:00,-1831.0,Еда
2021-07-02 21:24:00,-444.0,Еда
2021-07-02 21:24:00,-470.0,Еда
2021-07-03 15:04:00,-5170.0,Собака
2021-07-05 22:05:00,-1900.0,Подарки
2021-07-05 22:05:00,-800.0,Еда
2021-07-06 11:44:00,35637.0,Доходы
2021-07-06 20:41:00,-260.0,Еда
2021-07-06 20:41:00,-2695.0,Еда
2021-07-06 20:48:00,-706.0,Еда
2021-07-07 11:44:00,-1232.0,Одежда и обувь
2021-07-07 11:44:00,-176.0,Здоровье
2021-07-07 11:44:00,-168.0,Здоровье
2021-07-07 11:44:00,-500.0,Здоровье
2021-07-07 11:44:00,-600.0,Здоровье
2021-07-07 11:44:00,-264.0,Хобби
2021-07-07 11:44:00,-360.0,Хобби
2021-07-07 11:44:00,-626.0,Хобби
2021-07-07 19:11:00,3497.0,Доходы
2021-07-08 13:53:00,-1563.0,Еда
2021-07-08 19:11:00,1161.0,Доходы
2021-07-08 22:37:00,-350.0,Компьютер и программы
2021-07-08 22:37:00,-270.0,Обучение
2021-07-09 19:46:00,57000.0,Доходы
2021-07-10 19:11:00,164.0,Доходы
2021-07-10 19:11:00,110593.0,Доходы
2021-07-10 19:11:00,29400.0,Доходы
2021-07-10 19:11:00,-1850.0,Еда
2021-07-11 12:12:00,-7500.0,Одежда и обувь
2021-07-12 10:44:00,24800.0,Доходы
2021-07-12 17:32:00,-4472.0,Дом
2021-07-12 17:32:00,-2600.0,Хобби
2021-07-13 14:50:00,-2874.0,Еда
2021-07-13 22:01:00,-1112.0,Еда
2021-07-13 22:04:00,153611.0,Доходы
2021-07-14 01:54:00,-500.0,Интернет и телефон
2021-07-15 19:36:00,-1281.0,Еда
2021-07-16 11:24:00,-4542.0,Дом
2021-07-16 12:51:00,-3530.0,Собака
2021-07-16 22:24:00,-800.0,Собака
2021-07-17 13:30:00,-1364.0,Еда
2021-07-18 19:07:00,-831.0,Еда
2021-07-18 19:07:00,-500.0,Еда
2021-07-19 21:52:00,-3781.0,Еда
2021-07-19 21:52:00,-444.0,Еда
2021-07-21 00:19:00,-3906.0,Собака
2021-07-22 15:14:00,-90.0,Еда
2021-07-23 16:36:00,8400.0,Доходы
2021-07-23 16:36:00,-1000.0,Еда
2021-07-23 16:36:00,-6500.0,Еда
2021-07-23 16:36:00,-409.0,Дом
2021-07-23 23:36:00,13333.0,Доходы
2021-07-29 18:31:00,-450.0,Красота и здоровье
2021-07-29 18:31:00,-500.0,Еда
2021-07-29 18:31:00,-1400.0,Еда
2021-07-29 19:34:00,-1700.0,Подарки
2021-07-30 23:20:00,-500.0,Транспорт
2021-07-30 23:20:00,-500.0,Транспорт
2021-08-02 20:05:00,-12600.0,Путешествия
2021-08-02 20:05:00,-1000.0,Обучение
2021-08-02 20:05:00,-757.0,Еда
2021-08-02 20:05:00,-1369.0,Еда
2021-08-02 20:05:00,-990.0,Еда
2021-08-02 20:05:00,-460.0,Путешествия
2021-08-02 20:05:00,-129.0,Путешествия
2021-08-02 20:05:00,-1200.0,Развлечения
2021-08-03 12:46:00,-1737.0,Еда
2021-08-03 13:05:00,-1071.0,Транспорт
2021-08-04 01:12:00,-500.0,Интернет и телефон
2021-08-04 12:46:00,-2066.0,Хобби
2021-08-05 12:46:00,-300.0,Дом
2021-08-05 23:08:00,33900.0,Доходы
2021-08-06 23:08:00,400.0,Доходы
2021-08-07 12:46:00,-200.0,Еда
2021-08-07 12:46:00,-1800.0,Еда
2021-08-07 20:24:00,-2088.0,Подарки
2021-08-08 12:46:00,-1000.0,Обучение
2021-08-08 12:46:00,-200.0,Дом
2021-08-08 12:46:00,-600.0,Хобби
2021-08-09 23:08:00,25333.0,Доходы
2021-08-10 17:40:00,-1266.0,Красота и здоровье
2021-08-10 22:24:00,-1455.0,Здоровье
2021-08-10 22:24:00,-4524.0,Дом
2021-08-10 23:08:00,29405.0,Доходы
2021-08-11 01:54:00,-1301.0,Еда
2021-08-13 16:48:00,-3460.0,Еда
2021-08-13 22:18:00,-160.0,Еда
2021-08-16 01:25:00,-500.0,Интернет и телефон
2021-08-16 23:55:00,-3193.0,Дом
2021-08-17 21:58:00,-650.0,Еда
2021-08-18 01:31:00,460.0,Доходы
2021-08-18 22:09:00,-1330.0,Еда
2021-08-18 22:09:00,-2238.0,Еда
2021-08-18 22:09:00,-109.0,Дом
2021-08-18 22:09:00,-319.0,Красота и здоровье
2021-08-18 22:09:00,-237.0,Красота и здоровье
2021-08-18 22:09:00,-1586.0,Еда
2021-08-19 01:31:00,2300.0,Доходы
2021-08-19 01:31:00,460.0,Доходы
2021-08-21 10:34:00,-1099.0,Еда
2021-08-21 22:27:00,-953.0,Еда
2021-08-23 21:38:00,-800.0,Еда
2021-08-24 19:51:00,-665.0,Еда
